>sp|Q6P9Q6|FKB15_MOUSE FK506-binding protein 15 OS=Mus musculus GN=Fkbp15 PE=1 SV=2;3;-0.57960183;0.627043733;-1.498362061;-0.770945743;-0.113541269;0.493007811;0.573298445;0.725940409
>sp|Q5SQX6|CYFP2_MOUSE Cytoplasmic FMR1-interacting protein 2 OS=Mus musculus GN=Cyfip2 PE=1 SV=2;28.5;1.023580636;-0.969006577;-2.356756087;-0.443230379;-0.275199096;0.769989524;-0.115475811;1.005288464
>sp|Q8CIE6|COPA_MOUSE Coatomer subunit alpha OS=Mus musculus GN=Copa PE=1 SV=2;30;0.379330338;-0.319937346;-1.026868647;-0.276546146;0.110951355;0.521584603;0.1531454;0.655933944
>sp|P12367|KAP2_MOUSE cAMP-dependent protein kinase type II-alpha regulatory subunit OS=Mus musculus GN=Prkar2a PE=1 SV=2;12;-0.067289431;0.135296652;-1.05648508;-0.258500395;0.141792989;0.855030473;0.357840035;0.814803817
>sp|P28667|MRP_MOUSE MARCKS-related protein OS=Mus musculus GN=Marcksl1 PE=1 SV=2;3;2.038785837;-2.198768867;-4.279491007;-2.127234443;1.074354998;-0.592421185;0.149715027;1.495651422
>tr|Q5EBQ6|Q5EBQ6_MOUSE 60S ribosomal protein L9 OS=Mus musculus GN=Rpl9 PE=1 SV=1;8;0.879707695;-0.88863359;-1.212212854;-0.671505597;0.380200156;0.228481515;-0.064412029;0.715204649
>sp|Q9D0L7|ARM10_MOUSE Armadillo repeat-containing protein 10 OS=Mus musculus GN=Armc10 PE=1 SV=1;7;0.068575459;-0.002426781;-1.17998765;-1.127631802;0.057311667;0.053321652;0.287388438;0.409749646
>sp|Q9QYH6|MAGD1_MOUSE Melanoma-associated antigen D1 OS=Mus musculus GN=Maged1 PE=1 SV=1;2;0.125559757;-0.063613236;-0.871515477;-0.723246247;0.00201557;0.250776685;0.313929287;0.073900303
>sp|Q31125|S39A7_MOUSE Zinc transporter SLC39A7 OS=Mus musculus GN=Slc39a7 PE=1 SV=2;2;1.315584771;-1.414199466;-1.989833132;-0.915589981;2.067051137;1.193052189;0.589073455;1.122163955
>sp|Q61301|CTNA2_MOUSE Catenin alpha-2 OS=Mus musculus GN=Ctnna2 PE=1 SV=3;23;0.875221146;-0.823908505;-1.41793736;-0.901959165;0.213594863;0.864627951;-0.004835906;0.672553078
>sp|Q9Z218|DPP6_MOUSE Dipeptidyl aminopeptidase-like protein 6 OS=Mus musculus GN=Dpp6 PE=1 SV=1;25;0.73100117;-0.720844947;-2.217423383;-0.128250449;1.118629041;1.304217603;0.393496795;0.351526322
>sp|Q8K212|PACS1_MOUSE Phosphofurin acidic cluster sorting protein 1 OS=Mus musculus GN=Pacs1 PE=1 SV=2;20;0.749601503;-0.706407145;-2.126317741;-0.761745903;0.825468982;0.79925486;-0.09268032;0.692805966
>sp|P47746|CNR1_MOUSE Cannabinoid receptor 1 OS=Mus musculus GN=Cnr1 PE=1 SV=1;2;0.820786219;-0.757210862;-2.544836461;-1.41486321;-0.074130154;0.037007726;-1.199353067;0.365073331
>sp|Q9CQ91|NDUA3_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3 OS=Mus musculus GN=Ndufa3 PE=1 SV=1;2;0.765779989;-0.645305782;-2.281340525;-1.931608911;0.170997273;0.616032319;-0.404601981;0.067865595
>sp|Q9QWY8|ASAP1_MOUSE Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1 OS=Mus musculus GN=Asap1 PE=1 SV=2;16;0.635516419;-0.633096954;-1.784594012;-2.06441173;-0.093572751;0.430573158;-0.724697336;-0.332913535
>sp|Q8K2C9|HACD3_MOUSE Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 OS=Mus musculus GN=Hacd3 PE=1 SV=2;8;-0.160571487;0.091687922;-3.9570041;-3.389760348;0.005784107;-0.7574091;-1.379586575;-0.634443022
>tr|Q5I0W0|Q5I0W0_MOUSE ATP synthase F(0) complex subunit B1, mitochondrial OS=Mus musculus GN=Atp5f1 PE=1 SV=1;14;0.575672918;-0.540178013;-1.014044251;-0.866292581;1.268495847;0.959141085;0.108332955;0.931745702
>tr|A2AP31|A2AP31_MOUSE MCG9810 OS=Mus musculus GN=Ndufb6 PE=1 SV=1;6;-0.949909034;0.844273404;-1.835972446;-3.138513164;0.492474445;1.03027656;1.095345869;-0.649030348
>tr|A2AEG6|A2AEG6_MOUSE Glycoprotein m6b, isoform CRA_g OS=Mus musculus GN=Gpm6b PE=1 SV=1;2;1.64767684;-1.877494124;-5.520331563;-2.394176011;0.60516818;-0.089912456;-1.618710555;0.586991552
>sp|Q9D4H1|EXOC2_MOUSE Exocyst complex component 2 OS=Mus musculus GN=Exoc2 PE=1 SV=1;11;0.221423357;-0.151376008;-0.892391662;-1.66145061;0.071758329;0.75088108;0.55795472;-0.330628702
>sp|Q571F8|GLSL_MOUSE Glutaminase liver isoform, mitochondrial OS=Mus musculus GN=Gls2 PE=1 SV=2;2;2.239575755;-3.233589144;-4.517133654;-2.318133152;0.993923667;1.580721721;-0.417817001;1.07457407
>sp|P12787|COX5A_MOUSE Cytochrome c oxidase subunit 5A, mitochondrial OS=Mus musculus GN=Cox5a PE=1 SV=2;8.5;1.277397111;-1.264231922;-2.818123354;-1.413336921;0.741644063;0.026620536;-0.381045037;0.017738397
>sp|Q8BXZ1|TMX3_MOUSE Protein disulfide-isomerase TMX3 OS=Mus musculus GN=Tmx3 PE=1 SV=2;5;1.289806049;-1.285307976;-1.076971378;-2.058237776;0.782575196;1.050194515;1.015112534;0.623592473
>sp|P43276|H15_MOUSE Histone H1.5 OS=Mus musculus GN=Hist1h1b PE=1 SV=2;6;1.778711239;-2.136138926;-4.118336698;-2.969148367;2.195296683;-0.814392574;0.360933414;1.955802601
>sp|B1AXP6|TOM5_MOUSE Mitochondrial import receptor subunit TOM5 homolog OS=Mus musculus GN=Tomm5 PE=3 SV=1;2;0.589578026;-0.533965043;-1.373402912;-1.246404653;0.704920715;0.224321133;-0.154287294;1.113068238
>tr|Q8BUP7|Q8BUP7_MOUSE Putative uncharacterized protein OS=Mus musculus GN=Psmc3 PE=2 SV=1;2;0.435705852;-0.395398751;-0.99022049;-0.644866096;-0.079590763;0.786754338;0.392513579;0.343145849
>sp|Q8K0X8|FEZ1_MOUSE Fasciculation and elongation protein zeta-1 OS=Mus musculus GN=Fez1 PE=1 SV=2;2;0.720531936;-0.707986618;-1.361160713;-1.470822296;0.785972479;0.617238261;-0.058154028;0.928038643
>sp|Q61923|KCNA6_MOUSE Potassium voltage-gated channel subfamily A member 6 OS=Mus musculus GN=Kcna6 PE=1 SV=1;2;0.472057433;-0.401716956;-1.07049399;-1.465609099;-0.106908792;-0.596866276;-0.773178993;-0.31960948
>sp|Q9CQB5|CISD2_MOUSE CDGSH iron-sulfur domain-containing protein 2 OS=Mus musculus GN=Cisd2 PE=1 SV=1;3;0.139209406;-0.069739359;-1.858792469;-1.381230287;-0.335857038;-0.683501347;-0.455393449;-0.440767646
>sp|Q9D164|FXYD6_MOUSE FXYD domain-containing ion transport regulator 6 OS=Mus musculus GN=Fxyd6 PE=1 SV=2;2;0.074433525;0.488347914;-2.943030809;-1.509247258;-0.635904735;-1.035820633;-0.479931587;-0.44964439
>sp|Q61290|CAC1E_MOUSE Voltage-dependent R-type calcium channel subunit alpha-1E OS=Mus musculus GN=Cacna1e PE=1 SV=1;8;0.398358372;-0.288744293;-2.446636624;-1.209944917;-1.288337363;0.675736417;-0.182307071;0.531873841
>sp|Q8C4Q6|AIDA_MOUSE Axin interactor, dorsalization-associated protein OS=Mus musculus GN=Aida PE=1 SV=1;2;0.293046783;-0.251154256;-1.410507981;-1.725677621;-0.415341911;-0.708133846;-0.067883815;-0.298463538
>sp|Q8CI71|VPS50_MOUSE Syndetin OS=Mus musculus GN=Vps50 PE=1 SV=2;14;0.402444334;-0.378637773;-2.591025871;-1.284910658;-1.092072627;1.087047858;-0.063057533;0.27030483
>tr|Q543Z5|Q543Z5_MOUSE Dual-specificity mitogen-activated protein kinase kinase 6 OS=Mus musculus GN=Map2k6 PE=1 SV=1;9;-0.231114332;0.280575547;-1.968605587;-1.629647153;0.058472241;0.399640609;-0.45253417;0.590843067
>sp|Q812A2|SRGP3_MOUSE SLIT-ROBO Rho GTPase-activating protein 3 OS=Mus musculus GN=Srgap3 PE=1 SV=1;20;-0.024764064;-0.063841449;-1.763343298;-1.232638801;-0.034235534;-0.196524446;-0.65413255;0.22746915
>sp|Q9CWS0|DDAH1_MOUSE N(G),N(G)-dimethylarginine dimethylaminohydrolase 1 OS=Mus musculus GN=Ddah1 PE=1 SV=3;13;0.958186238;-0.891361703;-3.032368932;-0.988306949;0.008724608;-0.435939939;-1.026628599;0.016280608
>tr|B2RUC7|B2RUC7_MOUSE Serine-threonine kinase receptor-associated protein OS=Mus musculus GN=Strap PE=1 SV=1;14;0.911209724;-0.870306438;-2.197033319;-0.475145667;0.068559015;-0.199790914;-0.876895108;0.211700692
>tr|E9Q8N8|E9Q8N8_MOUSE Anion exchange protein OS=Mus musculus GN=Slc4a4 PE=1 SV=1;3;-0.199128433;0.251567934;-5.553488471;-0.537995857;-0.577732043;-1.113259403;-1.304277184;-0.048853599
>sp|Q9WV69|DEMA_MOUSE Dematin OS=Mus musculus GN=Dmtn PE=1 SV=1;8;0.456418243;-0.554667639;-2.670201663;-1.797364867;-0.666071119;0.316256669;-0.792268937;-0.030526328
>tr|A2AVR6|A2AVR6_MOUSE Acyl-coenzyme A thioesterase 11 OS=Mus musculus GN=Acot11 PE=1 SV=1;4;0.192392806;-0.096067437;-1.403142471;-1.529434123;-0.113985673;-0.375496133;-0.913485826;0.317279519
>sp|P26369|U2AF2_MOUSE Splicing factor U2AF 65 kDa subunit OS=Mus musculus GN=U2af2 PE=1 SV=3;8;0.925818632;-0.948193123;-1.790742095;-1.441634698;0.393826528;-0.363159541;-0.113711727;0.218510098
>sp|Q62205|SCN9A_MOUSE Sodium channel protein type 9 subunit alpha OS=Mus musculus GN=Scn9a PE=1 SV=2;4;1.684955492;-1.786961877;-2.693754337;-2.051221599;-0.250342389;0.00658027;-0.859051124;0.564180144
>tr|Q4JFN6|Q4JFN6_MOUSE NADH-ubiquinone oxidoreductase chain 1 OS=Mus musculus GN=mt-Nd1 PE=3 SV=1;5;0.094594068;-0.002295438;-1.220873225;-3.618860119;-0.145682571;0.436616286;0.34777606;0.471202649
>sp|Q6ZPJ0|TEX2_MOUSE Testis-expressed sequence 2 protein OS=Mus musculus GN=Tex2 PE=1 SV=2;2;0.216238637;-0.198345628;-4.676451759;-3.762738637;-1.272578462;0.985814964;-0.606730546;-0.848099018
>sp|Q9ER60|SCN4A_MOUSE Sodium channel protein type 4 subunit alpha OS=Mus musculus GN=Scn4a PE=2 SV=1;2;1.502490201;-1.534762913;-6.40616048;-5.914410546;-1.018097441;-1.411543962;-1.184837066;-1.103664975
>tr|Q3TWN7|Q3TWN7_MOUSE ATPase, H+ transporting, lysosomal accessory protein OS=Mus musculus GN=Atp6ap1 PE=1 SV=1;8;0.50854124;-0.405516717;-3.92268891;-3.188034874;-0.384260135;0.181754413;0.336802384;0.606906119
>sp|Q9R0Q9|MPU1_MOUSE Mannose-P-dolichol utilization defect 1 protein OS=Mus musculus GN=Mpdu1 PE=1 SV=1;2;0.404807106;-0.334213866;-2.664951082;-2.578250584;-0.287468331;0.466748722;0.241387863;1.367729798
>sp|Q9CZB0|C560_MOUSE Succinate dehydrogenase cytochrome b560 subunit, mitochondrial OS=Mus musculus GN=Sdhc PE=1 SV=1;2;0.196032216;-0.178985354;-2.873293836;-2.801642508;0.411059901;0.277741769;0.01287581;1.129461377
>sp|P15532|NDKA_MOUSE Nucleoside diphosphate kinase A OS=Mus musculus GN=Nme1 PE=1 SV=1;8;1.14170934;-0.579475053;-6.020995194;-1.950241646;1.270723641;1.089541079;-1.312846217;0.663354247
>sp|P54822|PUR8_MOUSE Adenylosuccinate lyase OS=Mus musculus GN=Adsl PE=1 SV=2;7;-0.152741093;0.135249867;-2.934296784;-2.371271625;0.692371463;-0.124915206;0.126987216;1.673649176
>sp|Q9R1P3|PSB2_MOUSE Proteasome subunit beta type-2 OS=Mus musculus GN=Psmb2 PE=1 SV=1;9;0.592841563;-0.574934176;-1.991780967;-1.140432098;-0.026448416;0.792015474;0.179090509;0.630176503
>sp|Q6PGE7|SC6A7_MOUSE Sodium-dependent proline transporter OS=Mus musculus GN=Slc6a7 PE=1 SV=1;2;1.070167362;-1.050402797;-2.389916777;-2.210292052;0.782491751;0.981598067;0.085949912;1.926406776
>sp|Q8BPN8|DMXL2_MOUSE DmX-like protein 2 OS=Mus musculus GN=Dmxl2 PE=1 SV=3;69;0.628091226;-0.418124049;-1.138274435;-0.275486539;0.284598478;0.873136755;0.236821573;0.88935319
>sp|Q63810|CANB1_MOUSE Calcineurin subunit B type 1 OS=Mus musculus GN=Ppp3r1 PE=1 SV=3;11.5;0.753642924;-0.860136387;-2.253672133;-2.086052656;-0.671675009;1.189216233;0.016199273;1.676369404
>sp|P61226|RAP2B_MOUSE Ras-related protein Rap-2b OS=Mus musculus GN=Rap2b PE=1 SV=1;6;0.539747541;-0.490299153;-2.560928059;-1.331370272;0.202041645;1.55044499;0.922572817;1.634817397
>tr|Q7M6W1|Q7M6W1_MOUSE Reticulon OS=Mus musculus GN=Rtn1 PE=1 SV=1;2;0.843902655;-0.771181844;-2.495808383;-1.723329724;0.434110421;1.598367804;1.199915935;0.236051659
>sp|O55143|AT2A2_MOUSE Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Mus musculus GN=Atp2a2 PE=1 SV=2;44;0.841612921;-0.637925797;-1.266549501;-0.912891916;0.498824513;1.19012861;0.08858518;1.374536665
>sp|Q9DCZ4|MIC26_MOUSE MICOS complex subunit Mic26 OS=Mus musculus GN=Apoo PE=1 SV=2;6;0.513704593;-0.573614712;-3.678561554;-2.342976596;0.956108545;0.752034826;0.504892045;0.40910611
>sp|P19137|LAMA1_MOUSE Laminin subunit alpha-1 OS=Mus musculus GN=Lama1 PE=1 SV=1;2;-0.141580828;0.19506681;-1.102936797;-1.21403102;0.603345214;1.268734198;1.194887754;1.034393242
>sp|P62071|RRAS2_MOUSE Ras-related protein R-Ras2 OS=Mus musculus GN=Rras2 PE=1 SV=1;3;-0.632220763;0.660867609;-2.634915489;-2.883947179;-0.883272189;-1.057996705;-0.662683093;0.968947637
>sp|O55100|SNG1_MOUSE Synaptogyrin-1 OS=Mus musculus GN=Syngr1 PE=1 SV=2;2;0.070654621;-0.030345702;-2.361311951;-1.830559637;-0.901163119;0.840309258;-0.403588516;1.330807219
>sp|P31324|KAP3_MOUSE cAMP-dependent protein kinase type II-beta regulatory subunit OS=Mus musculus GN=Prkar2b PE=1 SV=3;22.5;0.372357682;-0.543428735;-2.287631994;-1.612647784;-1.232615402;0.673849;-0.021099907;0.625914414
>sp|Q9JJK2|LANC2_MOUSE LanC-like protein 2 OS=Mus musculus GN=Lancl2 PE=1 SV=1;12;1.144957523;-1.265035318;-3.929764606;-2.449522184;-1.177138345;0.092681077;-0.840289452;1.342145244
>sp|Q9Z268|RASL1_MOUSE RasGAP-activating-like protein 1 OS=Mus musculus GN=Rasal1 PE=1 SV=2;22;1.04802175;-0.915740863;-3.102829571;-1.20341212;-1.228159223;-0.007514874;0.7449349;0.107493484
>sp|P46061|RAGP1_MOUSE Ran GTPase-activating protein 1 OS=Mus musculus GN=Rangap1 PE=1 SV=2;14;0.499325862;-0.066219142;-2.80101438;-2.389517264;-0.414620508;-1.047357575;-0.263540199;0.878726234
>sp|Q3TJZ6|FA98A_MOUSE Protein FAM98A OS=Mus musculus GN=Fam98a PE=1 SV=1;3;-0.609800172;0.651644341;-1.70477871;-1.520278309;-0.847364763;-0.2008349;0.644191334;-0.05075597
>sp|Q9CQT1|MTNA_MOUSE Methylthioribose-1-phosphate isomerase OS=Mus musculus GN=Mri1 PE=1 SV=1;5;-0.721163242;0.651136611;-2.780582447;-1.919493465;-0.574398657;-0.752211359;-0.004919372;-0.172007319
>sp|Q9JJJ7|PORCN_MOUSE Protein-serine O-palmitoleoyltransferase porcupine OS=Mus musculus GN=Porcn PE=1 SV=1;2;0.573702906;-0.564061118;-2.402394526;-1.913126617;0.163934776;-0.569514969;-0.163638867;1.069270725
>sp|Q80YA9|CNKR2_MOUSE Connector enhancer of kinase suppressor of ras 2 OS=Mus musculus GN=Cnksr2 PE=1 SV=1;10.5;0.036290877;-0.028765656;-2.391785999;-1.251567222;-0.574755448;0.367569725;0.437808075;1.711113634
>tr|Q548F2|Q548F2_MOUSE Guanine deaminase OS=Mus musculus GN=Gda PE=1 SV=1;25;1.598459299;-1.741073545;-4.235208366;-1.826724376;-1.11353604;0.639701321;0.208082921;2.205146423
>sp|Q9EPL8|IPO7_MOUSE Importin-7 OS=Mus musculus GN=Ipo7 PE=1 SV=2;17.5;-0.100020034;0.151390233;-1.067871969;-1.115401095;-0.064094635;0.369312157;0.456755107;1.284927482
>sp|O35643|AP1B1_MOUSE AP-1 complex subunit beta-1 OS=Mus musculus GN=Ap1b1 PE=1 SV=2;25;0.485774015;-0.451432889;-1.122906745;-0.742091049;0.332604337;0.775258012;1.089132098;0.563109042
>sp|Q9CR61|NDUB7_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7 OS=Mus musculus GN=Ndufb7 PE=1 SV=3;7;0.312609918;-0.267699771;-2.359907952;-1.183643683;0.10124018;1.668488563;1.001296179;1.018458891
>sp|Q62188|DPYL3_MOUSE Dihydropyrimidinase-related protein 3 OS=Mus musculus GN=Dpysl3 PE=1 SV=1;14;0.969783862;-0.93056658;-1.81985625;-0.450198534;0.513280708;1.095840278;0.382179471;1.310045852
>sp|Q8BJI1|S6A17_MOUSE Sodium-dependent neutral amino acid transporter SLC6A17 OS=Mus musculus GN=Slc6a17 PE=1 SV=1;10;-0.169141371;0.26892835;-1.435990383;-0.870375011;-0.126893861;1.976231777;1.587156731;1.622886606
>sp|P11087|CO1A1_MOUSE Collagen alpha-1(I) chain OS=Mus musculus GN=Col1a1 PE=1 SV=4;3;2.140043904;-2.283617837;-4.874759875;-1.699223457;0.131422584;1.790465678;2.382451411;0.730214583
>sp|P70399|TP53B_MOUSE Tumor suppressor p53-binding protein 1 OS=Mus musculus GN=Tp53bp1 PE=1 SV=2;8;-0.566863806;0.566098009;-2.277504345;-1.110004357;-0.488529077;0.638239363;0.165265595;2.184040075
>sp|Q80WJ7|LYRIC_MOUSE Protein LYRIC OS=Mus musculus GN=Mtdh PE=1 SV=1;8;-0.347076606;0.381348321;-2.102621203;-1.59409433;-1.077747313;0.490175537;-0.083389265;1.477058105
>sp|O35658|C1QBP_MOUSE Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Mus musculus GN=C1qbp PE=1 SV=1;5;0.481867523;-0.580114549;-3.769337482;-2.690449616;-0.908332094;0.722775542;2.298313938;1.095393203
>sp|O88998|NOE1_MOUSE Noelin OS=Mus musculus GN=Olfm1 PE=1 SV=1;9;0.939490007;-0.988528069;-3.243445561;-1.615102415;-1.059823629;0.739314337;0.466241276;2.096163732
>sp|Q3UH93|PLXD1_MOUSE Plexin-D1 OS=Mus musculus GN=Plxnd1 PE=1 SV=1;2;0.268946294;-0.207865527;-2.093857132;-2.063730554;-1.11447828;-0.620044664;0.118414566;1.074723409
>sp|P61804|DAD1_MOUSE Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 OS=Mus musculus GN=Dad1 PE=1 SV=3;3;-0.365014274;0.442972813;-1.3892025;-1.058941411;-0.485784415;-0.228596463;0.117912895;0.5807523
>sp|Q7TPS5|C2CD5_MOUSE C2 domain-containing protein 5 OS=Mus musculus GN=C2cd5 PE=1 SV=2;2;0.226120182;-0.152687823;-1.34679533;-0.534707798;-0.184083827;-0.194603179;0.054094591;0.349159265
>sp|P70207|PLXA2_MOUSE Plexin-A2 OS=Mus musculus GN=Plxna2 PE=1 SV=2;3;0.048669189;0.039740463;-2.869901829;-1.576518204;-1.356769872;0.56750682;0.253091518;1.839470539
>tr|Q0PD32|Q0PD32_MOUSE Rab23 OS=Mus musculus GN=Rab23 PE=2 SV=1;7;0.30939968;-0.256511583;-2.144672414;-1.256028558;-0.756124322;0.096116491;0.38431086;1.020929193
>sp|P81117|NUCB2_MOUSE Nucleobindin-2 OS=Mus musculus GN=Nucb2 PE=1 SV=2;2;-0.451035999;0.514483651;-0.565905773;-0.531581693;-0.427414948;0.011314212;0.682731318;0.765253586
>sp|Q9D6K8|FUND2_MOUSE FUN14 domain-containing protein 2 OS=Mus musculus GN=Fundc2 PE=1 SV=1;3;-0.13298356;0.205770524;-0.708364743;-1.964533601;-0.521516182;-0.870450065;0.986512338;2.377326824
>sp|O89114|DNJB5_MOUSE DnaJ homolog subfamily B member 5 OS=Mus musculus GN=Dnajb5 PE=2 SV=1;2;-0.181338483;0.247312483;-1.004264197;-1.226659067;-0.863081213;0.654756141;2.270791257;1.768985036
>sp|P56695|WFS1_MOUSE Wolframin OS=Mus musculus GN=Wfs1 PE=1 SV=1;14;-0.776244441;0.767432895;-2.328112731;-2.272128411;-1.648059517;0.059164661;1.731525585;1.420219912
>sp|Q9JJU8|SH3L1_MOUSE SH3 domain-binding glutamic acid-rich-like protein OS=Mus musculus GN=Sh3bgrl PE=1 SV=1;8;0.173079228;-0.111504626;-1.607193143;-0.632818084;-0.632019885;0.280422357;2.212278021;3.115920976
>sp|Q9DBG3|AP2B1_MOUSE AP-2 complex subunit beta OS=Mus musculus GN=Ap2b1 PE=1 SV=1;58.5;1.189272043;-1.206851228;-1.725709976;-0.802154832;0.809921979;1.693921312;1.229209536;1.299113696
>sp|P28663|SNAB_MOUSE Beta-soluble NSF attachment protein OS=Mus musculus GN=Napb PE=1 SV=2;29;0.582889662;-0.31297033;-1.430979652;-0.138543641;0.719681785;1.69850448;1.024878294;1.535539475
>sp|Q8C561|LMBD2_MOUSE LMBR1 domain-containing protein 2 OS=Mus musculus GN=Lmbrd2 PE=1 SV=1;2;-0.014571049;0.069229193;-1.648845816;-1.389391771;-0.462016173;1.625656132;1.000737196;2.359140962
>sp|P35436|NMDE1_MOUSE Glutamate receptor ionotropic, NMDA 2A OS=Mus musculus GN=Grin2a PE=1 SV=2;6;0.633319871;-0.598929916;-1.11819459;-0.786109906;-0.162857615;1.171958732;1.308360753;1.492388839
>tr|G3UWV7|G3UWV7_MOUSE 26S proteasome non-ATPase regulatory subunit 11 (Fragment) OS=Mus musculus GN=Psmd11 PE=1 SV=1;2;0.094223477;-0.014939962;-0.731288374;-0.540186834;-0.164669725;0.568475237;0.904503782;0.678389752
>sp|Q9DCZ1|GMPR1_MOUSE GMP reductase 1 OS=Mus musculus GN=Gmpr PE=1 SV=1;7;0.0949426;-0.034163249;-2.669476009;-1.252924796;0.485062084;0.611492308;0.736304701;2.865888711
>sp|Q8C863|ITCH_MOUSE E3 ubiquitin-protein ligase Itchy OS=Mus musculus GN=Itch PE=1 SV=2;2;0.326605707;-0.257667662;-0.546206782;-1.248496629;0.347168389;-0.429341879;0.375550833;1.370568651
>sp|Q9CYK1|SYWM_MOUSE Tryptophan--tRNA ligase, mitochondrial OS=Mus musculus GN=Wars2 PE=1 SV=2;3;-0.37165893;0.442225972;-0.999574489;-1.211994462;0.686519655;-0.210649344;2.590523855;2.057882214
>sp|O35350|CAN1_MOUSE Calpain-1 catalytic subunit OS=Mus musculus GN=Capn1 PE=1 SV=1;8;-0.790779153;0.831273627;-0.018929778;-0.831018189;-1.54258623;-2.212544043;-1.900840643;-2.013036441
>sp|Q80U63|MFN2_MOUSE Mitofusin-2 OS=Mus musculus GN=Mfn2 PE=1 SV=3;13;-0.201835753;0.268963271;-0.140177044;-0.271475689;-0.837185605;-1.183959298;-1.501012578;-1.250811472
>sp|Q9D5S7|LRGUK_MOUSE Leucine-rich repeat and guanylate kinase domain-containing protein OS=Mus musculus GN=Lrguk PE=1 SV=1;2;-0.343725755;0.421181851;-0.133251772;-0.478487529;-2.193254601;-3.129553748;-3.811424363;-3.545958548
>sp|Q8BZN6|DOC10_MOUSE Dedicator of cytokinesis protein 10 OS=Mus musculus GN=Dock10 PE=1 SV=3;2;0.044126556;0.04008322;1.160497136;0.062069675;-0.959577823;-0.890927899;-1.422669322;-1.390286473
>tr|Q3U3I1|Q3U3I1_MOUSE Putative uncharacterized protein OS=Mus musculus GN=Car4 PE=2 SV=1;2;0.268800593;-0.174867547;0.163623419;0.621658182;-0.33862782;-0.355987438;-0.452255846;-1.118848868
>sp|Q8BPM0|DAAM1_MOUSE Disheveled-associated activator of morphogenesis 1 OS=Mus musculus GN=Daam1 PE=1 SV=4;6;-0.041694349;0.088083283;0.070121744;-1.145609021;-1.761644779;-2.062958171;-1.743340558;-1.781873607
>tr|Q3UHH3|Q3UHH3_MOUSE Putative uncharacterized protein OS=Mus musculus GN=Hspg2 PE=2 SV=1;3;-0.962500267;0.98876984;0.181417433;-0.833981752;-1.467772207;-2.424995029;-2.053887993;-1.915787327
>sp|Q9CQU5|ZWINT_MOUSE ZW10 interactor OS=Mus musculus GN=Zwint PE=1 SV=1;2;-0.373515646;0.435833211;-0.086922349;-0.038251424;-0.871955372;-0.971169581;-1.103779969;-1.7182601
>tr|Q3TWM9|Q3TWM9_MOUSE Putative uncharacterized protein (Fragment) OS=Mus musculus GN=Psap PE=2 SV=1;2;-0.169144486;0.884897524;0.448266246;0.335092338;-0.45978531;-0.208163849;-0.993053169;-0.871386572
>sp|Q9QYB1|CLIC4_MOUSE Chloride intracellular channel protein 4 OS=Mus musculus GN=Clic4 PE=1 SV=3;9;0.173491811;-0.165703287;0.762721282;0.546626064;-0.374088236;-1.811790689;-2.201120384;-1.808730666
>tr|D9J302|D9J302_MOUSE ENH isoform 1e OS=Mus musculus GN=Pdlim5 PE=1 SV=1;3;0.008740247;0.033363635;0.445225256;0.315253308;-0.364933601;-1.24297397;-1.809992546;-1.140977601
>sp|Q80SZ7|GBG5_MOUSE Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5 OS=Mus musculus GN=Gng5 PE=1 SV=2;3;-0.871647021;0.873064883;0.705505583;0.345471798;-0.315298293;-2.342153379;-2.125130643;-2.004703284
>sp|Q02257|PLAK_MOUSE Junction plakoglobin OS=Mus musculus GN=Jup PE=1 SV=3;9;-0.227293909;0.322661033;0.459244387;-0.153728703;-0.901079482;-1.253681941;-1.098328075;-1.86960903
>sp|Q9D8B7|JAM3_MOUSE Junctional adhesion molecule C OS=Mus musculus GN=Jam3 PE=1 SV=2;6;0.108848623;0.9820203;1.68813021;0.786548096;-1.299021908;-2.166123897;-1.728565254;-1.72430836
>sp|Q61033|LAP2A_MOUSE Lamina-associated polypeptide 2, isoforms alpha/zeta OS=Mus musculus GN=Tmpo PE=1 SV=4;7;-0.101637285;0.200231836;0.166175509;0.427013334;-0.759518408;-1.644417465;-0.756943813;-1.581057017
>sp|Q91WU5|AS3MT_MOUSE Arsenite methyltransferase OS=Mus musculus GN=As3mt PE=1 SV=2;6;-1.615285745;1.380972271;1.956418863;-1.370696747;-3.456153157;-4.627495494;-3.105078554;-3.859475424
>tr|B7ZMR0|B7ZMR0_MOUSE Fam63a protein OS=Mus musculus GN=Fam63a PE=2 SV=1;4;-0.850647559;0.883367084;0.657573631;0.57093426;-0.730124834;-1.756350873;-1.26234946;-1.746870117
>sp|Q9ESZ8|GTF2I_MOUSE General transcription factor II-I OS=Mus musculus GN=Gtf2i PE=1 SV=3;9;-0.926448842;0.883791097;0.291201095;-0.826124392;-2.220375194;-2.398516668;-2.583284402;-1.752983698
